Ticker,FullCode,Symbol,Signal,Probability,Start,End
011090,KR7011090008,에넥스,hold,0,1160,
005850,KR7005850003,에스엘,hold,0,17616,
010580,KR7010580009,에스엠벡셀,hold,0,6098,
012750,KR7012750006,에스원,hold,0,97900,
023960,KR7023960008,에쓰씨엔지니어링,hold,0,1405,
140910,KR7140910001,에이리츠,hold,0,4952,
078520,KR7078520004,에이블씨엔씨,hold,0,11050,
015260,KR7015260003,에이엔피,hold,0,2997,
007460,KR7007460009,에이프로젠,hold,0,2525,
003060,KR7003060001,에이프로젠제약,hold,0,854,
036570,KR7036570000,엔씨소프트,hold,0,493000,
085310,KR7085310001,엔케이,hold,0,1180,
900140,KYG5307W1015,엘브이엠씨홀딩스,hold,0,2349,
097520,KR7097520001,엠씨넥스,hold,0,20300,
014440,KR7014440002,영보화학,hold,0,3810,
111770,KR7111770004,영원무역,hold,0,34100,
009970,KR7009970005,영원무역홀딩스,hold,0,55000,
003520,KR7003520004,영진약품,hold,0,4850,
000670,KR7000670000,영풍,hold,0,727000,
006740,KR7006740005,영풍제지,hold,0,3190,
012280,KR7012280004,영화금속,hold,0,1485,
012160,KR7012160008,영흥,hold,0,1315,
015360,KR7015360001,예스코홀딩스,hold,0,41400,
007310,KR7007310006,오뚜기,hold,0,668000,
002630,KR7002630002,오리엔트바이오,hold,0,1196,
271560,KR7271560005,오리온,hold,0,82500,
001800,KR7001800002,오리온홀딩스,hold,0,17300,
011690,KR7011690005,와이투솔루션,hold,0,7082,
070960,KR7070960000,용평리조트,hold,0,6920,
010050,KR7010050003,우리종금,hold,0,740,
006980,KR7006980007,우성,hold,0,32100,
017370,KR7017370008,우신시스템,hold,0,5650,
105840,KR7105840003,우진,hold,0,5230,
049800,KR7049800006,우진플라임,hold,0,2032,
016880,KR7016880007,웅진,hold,0,1515,
095720,KR7095720009,웅진씽크빅,hold,0,2364,
005820,KR7005820006,원림,hold,0,18723,
010600,KR7010600005,웰바이오텍,hold,0,3970,
008600,KR7008600009,윌비스,hold,0,1030,
033270,KR7033270000,유나이티드제약,hold,0,23100,
014830,KR7014830004,유니드,hold,0,55018,
000910,KR7000910000,유니온,hold,0,4375,
047400,KR7047400007,유니온머티리얼,hold,0,2560,
011330,KR7011330008,유니켐,hold,0,1905,
077500,KR7077500007,유니퀘스트,hold,0,6480,
002920,KR7002920007,유성기업,hold,0,3035,
000700,KR7000700005,유수홀딩스,hold,0,6750,
003470,KR7003470002,유안타증권,hold,0,3030,
003475,KR7003471000,유안타증권우,hold,0,2145,
072130,KR7072130008,유엔젤,hold,0,3740,
000220,KR7000220004,유유제약,hold,0,5839,
000225,KR7000221002,유유제약1우,hold,0,3545,
000227,KR7000222000,유유제약2우B,hold,0,9551,
001200,KR7001200005,유진투자증권,hold,0,2515,
000100,KR7000100008,유한양행,hold,0,38243,
000105,KR7000101006,유한양행우,hold,0,34475,
003460,KR7003460003,유화증권,hold,0,2510,
003465,KR7003461001,유화증권우,hold,0,2560,
008730,KR7008730004,율촌화학,hold,0,13200,
008250,KR7008250003,이건산업,hold,0,8350,
025820,KR7025820002,이구산업,hold,0,1915,
214320,KR7214320004,이노션,hold,0,67700,
088260,KR7088260005,이리츠코크렙,hold,0,6240,
139480,KR7139480008,이마트,hold,0,127000,
007660,KR7007660004,이수페타시스,hold,0,4417,
005950,KR7005950001,이수화학,hold,0,8544,
015020,KR7015020001,이스타코,hold,0,631,
093230,KR7093230001,이아이디,hold,0,4389,
074610,KR7074610007,이엔플러스,hold,0,8830,
102460,KR7102460003,이연제약,hold,0,14614,
084680,KR7084680008,이월드,hold,0,2860,
000760,KR7000760009,이화산업,hold,0,16800,
014990,KR7014990006,인디에프,hold,0,3210,
101140,KR7101140002,인바이오젠,hold,0,3385,
006490,KR7006490007,인스코비,hold,0,2660,
023800,KR7023800006,인지컨트롤스,hold,0,5910,
034590,KR7034590000,인천도시가스,hold,0,29350,
129260,KR7129260006,인터지스,hold,0,2425,
023810,KR7023810005,인팩,hold,0,3815,
249420,KR7249420001,일동제약,hold,0,17412,
000230,KR7000230003,일동홀딩스,hold,0,12211,
013360,KR7013360003,일성건설,hold,0,1280,
003120,KR7003120003,일성신약,hold,0,88900,
003200,KR7003200003,일신방직,hold,0,91400,
007110,KR7007110000,일신석재,hold,0,2885,
007570,KR7007570005,일양약품,hold,0,26250,
007575,KR7007571003,일양약품우,hold,0,19150,
008500,KR7008500001,일정실업,hold,0,18950,
081000,KR7081000002,일진다이아,hold,0,33850,
020760,KR7020760005,일진디스플,hold,0,3508,
020150,KR7020150009,일진머티리얼즈,hold,0,39850,
103590,KR7103590006,일진전기,hold,0,3035,
015860,KR7015860000,일진홀딩스,hold,0,3075,
226320,KR7226320000,잇츠한불,hold,0,20500,
033240,KR7033240003,자화전자,hold,0,10600,
000950,KR7000950006,전방,hold,0,16900,
194370,KR7194370003,제이에스코퍼레이션,hold,0,14200,
025620,KR7025620006,제이준코스메틱,hold,0,75914,
030000,KR7030000004,제일기획,hold,0,27950,
271980,KR7271980005,제일약품,hold,0,34650,
001560,KR7001560002,제일연마,hold,0,6550,
002620,KR7002620003,제일파마홀딩스,hold,0,20200,
006220,KR7006220008,제주은행,hold,0,4545,
089590,KR7089590004,제주항공,hold,0,21069,
004910,KR7004910006,조광페인트,hold,0,5990,
004700,KR7004700001,조광피혁,hold,0,36450,
001550,KR7001550003,조비,hold,0,20300,
000480,KR7000480004,조선내화,hold,0,85700,
120030,KR7120030002,조선선재,hold,0,84400,
018470,KR7018470005,조일알미늄,hold,0,830,
002600,KR7002600005,조흥,hold,0,158000,
185750,KR7185750007,종근당,hold,0,76964,
063160,KR7063160006,종근당바이오,hold,0,24264,
001630,KR7001630003,종근당홀딩스,hold,0,104500,
044380,KR7044380004,주연테크,hold,0,819,
013870,KR7013870001,지엠비코리아,hold,0,5610,
071320,KR7071320006,지역난방공사,hold,0,54900,
035000,KR7035000009,지투알,hold,0,7500,
088790,KR7088790001,진도,hold,0,3710,
003780,KR7003780004,진양산업,hold,0,3645,
010640,KR7010640001,진양폴리,hold,0,2940,
100250,KR7100250000,진양홀딩스,hold,0,2565,
051630,KR7051630002,진양화학,hold,0,5188,
272450,KR7272450008,진에어,hold,0,14767,
011000,KR7011000007,진원생명과학,hold,0,2294,
002780,KR7002780005,진흥기업,hold,0,2240,
002787,KR7002782001,진흥기업2우B,hold,0,14200,
002785,KR7002781003,진흥기업우B,hold,0,5530,
009310,KR7009310004,참엔지니어링,hold,0,1160,
000650,KR7000650002,천일고속,hold,0,72000,
033250,KR7033250002,체시스,hold,0,1630,
118000,KR7118000009,초록뱀헬스케어,hold,0,2013,
035720,KR7035720002,카카오,hold,0,27297,
006380,KR7006380000,카프로,hold,0,3820,
109070,KR7109070003,컨버즈,hold,0,19560,
001620,KR7001620004,케이비아이동국실업,hold,0,848,
029460,KR7029460003,케이씨,hold,0,16550,
281820,KR7281820001,케이씨텍,hold,0,19000,
145270,KR7145270005,케이탑리츠,hold,0,896,
007815,KR7007811003,코리아써우,hold,0,2850,
007810,KR7007810005,코리아써키트,hold,0,6170,
00781K,KR700781K015,코리아써키트2우B,hold,0,4110,
003690,KR7003690005,코리안리,hold,0,7916,
192820,KR7192820009,코스맥스,hold,0,147526,
044820,KR7044820009,코스맥스비티아이,hold,0,23550,
005070,KR7005070008,코스모신소재,hold,0,14975,
005420,KR7005420005,코스모화학,hold,0,12531,
071950,KR7071950000,코아스,hold,0,1300,
002020,KR7002020006,코오롱,hold,0,35200,
003070,KR7003070000,코오롱글로벌,hold,0,10600,
003075,KR7003071008,코오롱글로벌우,hold,0,14900,
002025,KR7002021004,코오롱우,hold,0,18000,
120110,KR7120110002,코오롱인더,hold,0,51600,
120115,KR7120111000,코오롱인더우,hold,0,22800,
138490,KR7138490008,코오롱플라스틱,hold,0,6480,
021240,KR7021240007,코웨이,hold,0,96900,
036420,KR7036420008,콘텐트리중앙,hold,0,50000,
031820,KR7031820004,콤텍시스템,hold,0,1143,
192400,KR7192400000,쿠쿠홀딩스,hold,0,28300,
284740,KR7284740008,쿠쿠홈시스,hold,0,37300,
015590,KR7015590003,큐로,hold,0,438,
264900,KR7264900002,크라운제과,hold,0,10450,
26490K,KR726490K013,크라운제과우,hold,0,7960,
005740,KR7005740006,크라운해태홀딩스,hold,0,11750,
005745,KR7005741004,크라운해태홀딩스우,hold,0,12500,
020120,KR7020120002,키다리스튜디오,hold,0,2895,
039490,KR7039490008,키움증권,hold,0,86200,
014580,KR7014580005,태경비케이,hold,0,2885,
015890,KR7015890007,태경산업,hold,0,5750,
006890,KR7006890008,태경케미컬,hold,0,5810,
003240,KR7003240009,태광산업,hold,0,1662000,
011280,KR7011280005,태림포장,hold,0,4530,
004100,KR7004100004,태양금속,hold,0,1320,
004105,KR7004101002,태양금속우,hold,0,3400,
009410,KR7009410002,태영건설,hold,0,6025,
009415,KR7009411000,태영건설우,hold,0,2905,
001420,KR7001420009,태원물산,hold,0,5810,
007980,KR7007980006,태평양물산,hold,0,2560,
055490,KR7055490007,테이팩스,hold,0,19200,
078000,KR7078000007,텔코웨어,hold,0,14700,
214420,KR7214420002,토니모리,hold,0,12561,
019180,KR7019180009,티에이치엔,hold,0,2405,
004870,KR7004870002,티웨이홀딩스,hold,0,2354,
005690,KR7005690003,파미셀,hold,0,12650,
036580,KR7036580009,팜스코,hold,0,9120,
004720,KR7004720009,팜젠사이언스,hold,0,8750,
028670,KR7028670008,팬오션,hold,0,4210,
010820,KR7010820009,퍼스텍,hold,0,2845,
016800,KR7016800005,퍼시스,hold,0,31600,
001020,KR7001020007,페이퍼코리아,hold,0,2660,
090080,KR7090080003,평화산업,hold,0,1888,
010770,KR7010770006,평화홀딩스,hold,0,5770,
058430,KR7058430000,포스코스틸리온,hold,0,20400,
047050,KR7047050000,포스코인터내셔널,hold,0,18000,
003670,KR7003670007,포스코케미칼,hold,0,61103,
017810,KR7017810003,풀무원,hold,0,10450,
103140,KR7103140000,풍산,hold,0,29200,
005810,KR7005810007,풍산홀딩스,hold,0,29180,
009810,KR7009810003,플레이그램,hold,0,1528,
086790,KR7086790003,하나금융지주,hold,0,37000,
039130,KR7039130000,하나투어,hold,0,72384,
071090,KR7071090005,하이스틸,hold,0,2310,
019490,KR7019490002,하이트론,hold,0,3795,
000080,KR7000080002,하이트진로,hold,0,17950,
000087,KR7000082008,하이트진로2우B,hold,0,14950,
000140,KR7000140004,하이트진로홀딩스,hold,0,8020,
000145,KR7000141002,하이트진로홀딩스우,hold,0,8340,
152550,KR7152550000,한국ANKOR유전,hold,0,22,
036460,KR7036460004,한국가스공사,hold,0,48350,
005430,KR7005430004,한국공항,hold,0,42950,
071050,KR7071050009,한국금융지주,hold,0,65500,
071055,KR7071051007,한국금융지주우,hold,0,37150,
010040,KR7010040004,한국내화,hold,0,5900,
025540,KR7025540006,한국단자,hold,0,61500,
004090,KR7004090007,한국석유,hold,0,6317,
002200,KR7002200004,한국수출포장,hold,0,21650,
002960,KR7002960003,한국쉘석유,hold,0,324500,
000240,KR7000240002,한국앤컴퍼니,hold,0,16400,
123890,KR7123890006,한국자산신탁,hold,0,3954,
015760,KR7015760002,한국전력,hold,0,31900,
006200,KR7006200000,한국전자홀딩스,hold,0,811,
009540,KR7009540006,한국조선해양,hold,0,127000,
023350,KR7023350002,한국종합기술,hold,0,5060,
025890,KR7025890005,한국주강,hold,0,1860,
000970,KR7000970004,한국주철관,hold,0,10050,
104700,KR7104700000,한국철강,hold,0,6120,
017960,KR7017960006,한국카본,hold,0,8550,
161890,KR7161890009,한국콜마,hold,0,80000,
024720,KR7024720005,한국콜마홀딩스,hold,0,37900,
161390,KR7161390000,한국타이어앤테크놀로지,hold,0,42250,
034830,KR7034830000,한국토지신탁,hold,0,2685,
007280,KR7007280001,한국특강,hold,0,1970,
168490,KR7168490001,한국패러랠,hold,0,2455,
010100,KR7010100006,한국프랜지,hold,0,1580,
047810,KR7047810007,한국항공우주,hold,0,35500,
123690,KR7123690000,한국화장품,hold,0,12550,
003350,KR7003350006,한국화장품제조,hold,0,36550,
011500,KR7011500006,한농화성,hold,0,4055,
002390,KR7002390003,한독,hold,0,30300,
053690,KR7053690004,한미글로벌,hold,0,11000,
042700,KR7042700005,한미반도체,hold,0,4225,
008930,KR7008930000,한미사이언스,hold,0,71805,
128940,KR7128940004,한미약품,hold,0,423566,
009240,KR7009240003,한샘,hold,0,89600,
020000,KR7020000006,한섬,hold,0,41700,
003680,KR7003680006,한성기업,hold,0,5810,
105630,KR7105630008,한세실업,hold,0,25750,
069640,KR7069640001,한세엠케이,hold,0,7330,
016450,KR7016450009,한세예스24홀딩스,hold,0,8970,
010420,KR7010420008,한솔PNS,hold,0,1395,
009180,KR7009180001,한솔로지스틱스,hold,0,1365,
213500,KR7213500002,한솔제지,hold,0,16100,
014680,KR7014680003,한솔케미칼,hold,0,81800,
004710,KR7004710000,한솔테크닉스,hold,0,7018,
004150,KR7004150009,한솔홀딩스,hold,0,4929,
025750,KR7025750001,한솔홈데코,hold,0,1405,
004960,KR7004960001,한신공영,hold,0,17600,
011700,KR7011700002,한신기계,hold,0,2395,
001750,KR7001750009,한양증권,hold,0,6810,
001755,KR7001751007,한양증권우,hold,0,7800,
018880,KR7018880005,한온시스템,hold,0,11550,
009420,KR7009420001,한올바이오파마,hold,0,33600,
014130,KR7014130009,한익스프레스,hold,0,4810,
002220,KR7002220002,한일철강,hold,0,2155,
006390,KR7006390009,한일현대시멘트,hold,0,40750,
003300,KR7003300001,한일홀딩스,hold,0,10284,
051600,KR7051600005,한전KPS,hold,0,34600,
052690,KR7052690005,한전기술,hold,0,25450,
130660,KR7130660004,한전산업,hold,0,3790,
002320,KR7002320000,한진,hold,0,34282,
003480,KR7003480001,한진중공업홀딩스,hold,0,4530,
180640,KR7180640005,한진칼,hold,0,24700,
18064K,KR718064K016,한진칼우,hold,0,17000,
005110,KR7005110002,한창,hold,0,2284,
009460,KR7009460007,한창제지,hold,0,2820,
000880,KR7000880005,한화,hold,0,31000,
00088K,KR700088K015,한화3우B,hold,0,15100,
088350,KR7088350004,한화생명,hold,0,4110,
000370,KR7000370007,한화손해보험,hold,0,5370,
009830,KR7009830001,한화솔루션,hold,0,21858,
009835,KR7009831009,한화솔루션우,hold,0,11728,
012450,KR7012450003,한화에어로스페이스,hold,0,33150,
000885,KR7000881003,한화우,hold,0,21650,
003530,KR7003530003,한화투자증권,hold,0,2280,
003535,KR7003531001,한화투자증권우,hold,0,2290,
195870,KR7195870001,해성디에스,hold,0,14050,
101530,KR7101530004,해태제과식품,hold,0,10650,
143210,KR7143210003,핸즈코퍼레이션,hold,0,6730,
000720,KR7000720003,현대건설,hold,0,48843,
267270,KR7267270007,현대건설기계,hold,0,48400,
000725,KR7000721001,현대건설우,hold,0,169121,
005440,KR7005440003,현대그린푸드,hold,0,14200,
086280,KR7086280005,현대글로비스,hold,0,125500,
042670,KR7042670000,현대두산인프라코어,hold,0,6449,
064350,KR7064350002,현대로템,hold,0,21700,
079430,KR7079430005,현대리바트,hold,0,21150,
012330,KR7012330007,현대모비스,hold,0,213500,
010620,KR7010620003,현대미포조선,hold,0,57600,
069960,KR7069960003,현대백화점,hold,0,104500,
004560,KR7004560009,현대비앤지스틸,hold,0,10300,
004565,KR7004561007,현대비앤지스틸우,hold,0,62800,
004310,KR7004310009,현대약품,hold,0,5040,
017800,KR7017800004,현대엘리베이,hold,0,53886,
011210,KR7011210002,현대위아,hold,0,42600,
267260,KR7267260008,현대일렉트릭,hold,0,22309,
004020,KR7004020004,현대제철,hold,0,46000,
005380,KR7005380001,현대차,hold,0,124500,
005387,KR7005382007,현대차2우B,hold,0,79200,
005389,KR7005383005,현대차3우B,hold,0,68000,
005385,KR7005381009,현대차우,hold,0,71100,
001500,KR7001500008,현대차증권,hold,0,9800,
011760,KR7011760006,현대코퍼레이션,hold,0,24650,
227840,KR7227840006,현대코퍼레이션홀딩스,hold,0,14700,
126560,KR7126560002,현대퓨처넷,hold,0,4205,
001450,KR7001450006,현대해상,hold,0,38350,
057050,KR7057050007,현대홈쇼핑,hold,0,111500,
093240,KR7093240000,형지엘리트,hold,0,1820,
003010,KR7003010006,혜인,hold,0,5390,
111110,KR7111110003,호전실업,hold,0,11950,
008770,KR7008770000,호텔신라,hold,0,92400,
008775,KR7008771008,호텔신라우,hold,0,48000,
002460,KR7002460004,화성산업,hold,0,14250,
241590,KR7241590009,화승엔터프라이즈,hold,0,11150,
006060,KR7006060008,화승인더,hold,0,8610,
013520,KR7013520002,화승코퍼레이션,hold,0,1390,
010690,KR7010690006,화신,hold,0,2620,
133820,KR7133820001,화인베스틸,hold,0,2960,
010660,KR7010660009,화천기계,hold,0,2190,
000850,KR7000850008,화천기공,hold,0,43000,
016580,KR7016580003,환인제약,hold,0,18900,
032560,KR7032560005,황금에스티,hold,0,7756,
004800,KR7004800009,효성,hold,0,75900,
094280,KR7094280005,효성ITX,hold,0,10750,
093370,KR7093370005,후성,hold,0,8500,
081660,KR7081660003,휠라홀딩스,hold,0,71000,
005870,KR7005870001,휴니드,hold,0,9110,
079980,KR7079980009,휴비스,hold,0,7940,
005010,KR7005010004,휴스틸,hold,0,2175,
000540,KR7000540005,흥국화재,hold,0,4870,
000547,KR7000542001,흥국화재2우B,hold,0,25250,
000545,KR7000541003,흥국화재우,hold,0,5730,
003280,KR7003280005,흥아해운,hold,0,4430,
37550L,KR737550K029,DL이앤씨2우(전환),FileNotFoundError,0,0,
432320,KR7432320000,KB스타리츠,FileNotFoundError,0,0,
373220,KR7373220003,LG에너지솔루션,FileNotFoundError,0,0,
357430,KR7357430008,마스턴프리미어리츠,FileNotFoundError,0,0,
308170,KR7308170000,센트랄모텍,FileNotFoundError,0,0,
336370,KR7336370002,솔루스첨단소재,FileNotFoundError,0,0,
33637K,KR733637K010,솔루스첨단소재1우,FileNotFoundError,0,0,
33637L,KR733637K028,솔루스첨단소재2우B,FileNotFoundError,0,0,
248070,KR7248070005,솔루엠,FileNotFoundError,0,0,
126720,KR7126720002,수산인더스트리,FileNotFoundError,0,0,
404990,KR7404990004,신한서부티엔디리츠,FileNotFoundError,0,0,
293940,KR7293940003,신한알파리츠,FileNotFoundError,0,0,
403550,KR7403550007,쏘카,FileNotFoundError,0,0,
00279K,KR700279K010,아모레G3우(전환),FileNotFoundError,0,0,
267850,KR7267850006,아시아나IDT,FileNotFoundError,0,0,
139990,KR7139990006,아주스틸,FileNotFoundError,0,0,
137310,KR7137310009,에스디바이오센서,FileNotFoundError,0,0,
298690,KR7298690009,에어부산,FileNotFoundError,0,0,
244920,KR7244920005,에이플러스에셋,FileNotFoundError,0,0,
380440,KR7380440008,엔에이치스팩19호,FileNotFoundError,0,0,
316140,KR7316140003,우리금융지주,FileNotFoundError,0,0,
010400,KR7010400000,우진아이엔에스,FileNotFoundError,0,0,
350520,KR7350520003,이지스레지던스리츠,FileNotFoundError,0,0,
334890,KR7334890001,이지스밸류리츠,FileNotFoundError,0,0,
271940,KR7271940009,일진하이솔루스,FileNotFoundError,0,0,
317400,KR7317400000,자이에스앤디,FileNotFoundError,0,0,
348950,KR7348950007,제이알글로벌리츠,FileNotFoundError,0,0,
013890,KR7013890009,지누스,FileNotFoundError,0,0,
323410,KR7323410001,카카오뱅크,FileNotFoundError,0,0,
377300,KR7377300009,카카오페이,FileNotFoundError,0,0,
381970,KR7381970003,케이카,FileNotFoundError,0,0,
417310,KR7417310000,코람코더원리츠,FileNotFoundError,0,0,
357120,KR7357120005,코람코에너지리츠,FileNotFoundError,0,0,
259960,KR7259960003,크래프톤,FileNotFoundError,0,0,
363280,KR7363280009,티와이홀딩스,FileNotFoundError,0,0,
36328K,KR736328K013,티와이홀딩스우,FileNotFoundError,0,0,
091810,KR7091810002,티웨이항공,FileNotFoundError,0,0,
950210,KR8702070002,프레스티지바이오파마,FileNotFoundError,0,0,
293480,KR7293480000,하나제약,FileNotFoundError,0,0,
352820,KR7352820005,하이브,FileNotFoundError,0,0,
300720,KR7300720000,한일시멘트,FileNotFoundError,0,0,
372910,KR7372910000,한컴라이프케어,FileNotFoundError,0,0,
272210,KR7272210006,한화시스템,FileNotFoundError,0,0,
322000,KR7322000001,현대에너지솔루션,FileNotFoundError,0,0,
307950,KR7307950006,현대오토에버,FileNotFoundError,0,0,
329180,KR7329180004,현대중공업,FileNotFoundError,0,0,
378850,KR7378850002,화승알앤에이,FileNotFoundError,0,0,
298040,KR7298040007,효성중공업,FileNotFoundError,0,0,
298050,KR7298050006,효성첨단소재,FileNotFoundError,0,0,
298020,KR7298020009,효성티앤씨,FileNotFoundError,0,0,
298000,KR7298000001,효성화학,FileNotFoundError,0,0,
060310,KR7060310000,3S,hold,0,2500,
054620,KR7054620000,APS홀딩스,hold,0,14650,
265520,KR7265520007,AP시스템,hold,0,18750,
211270,KR7211270004,AP위성,hold,0,11200,
032790,KR7032790008,BNGT,hold,0,2400,
013720,KR7013720008,CBI,hold,0,313,
035760,KR7035760008,CJ ENM,hold,0,80600,
311690,KR7311690002,CJ 바이오사이언스,hold,0,28850,
051500,KR7051500007,CJ프레시웨이,hold,0,32450,
058820,KR7058820002,CMG제약,hold,0,2145,
023460,KR7023460009,CNH,hold,0,2600,
056730,KR7056730005,CNT85,hold,0,3100,
065770,KR7065770000,CS,hold,0,2450,
083660,KR7083660001,CSA 코스믹,hold,0,4012,
068790,KR7068790005,DMS,hold,0,5430,
241520,KR7241520006,DSC인베스트먼트,hold,0,2687,
037370,KR7037370004,EG,hold,0,14550,
050120,KR7050120005,ES큐브,hold,0,10150,
084180,KR7084180009,EV수성,hold,0,1900,
214270,KR7214270001,FSN,hold,0,14500,
130500,KR7130500002,GH신소재,hold,0,4036,
900290,HK0000307485,GRT,hold,0,5205,
083450,KR7083450007,GST,hold,0,11700,
078150,KR7078150000,HB테크놀러지,hold,0,3440,
028300,KR7028300002,HLB,hold,0,19365,
067630,KR7067630004,HLB생명과학,hold,0,6085,
047920,KR7047920004,HLB제약,hold,0,8110,
115450,KR7115450009,HLB테라퓨틱스,hold,0,44120,
036640,KR7036640001,HRS,hold,0,4480,
095340,KR7095340006,ISC,hold,0,18352,
099520,KR7099520009,ITX-AI,hold,0,2980,
067290,KR7067290007,JW신약,hold,0,8963,
035900,KR7035900000,JYP Ent.,hold,0,20350,
024840,KR7024840001,KBI메탈,hold,0,2710,
024120,KR7024120008,KB오토시스,hold,0,6240,
021320,KR7021320007,KCC건설,hold,0,8020,
036670,KR7036670008,KCI,hold,0,8160,
044180,KR7044180008,KD,hold,0,2945,
151860,KR7151860004,KG ETS,hold,0,4075,
046440,KR7046440004,KG모빌리언스,hold,0,8640,
035600,KR7035600006,KG이니시스,hold,0,20600,
226360,KR7226360006,KH 건설,hold,0,2120,
111870,KR7111870002,KH 전자,hold,0,1993,
060720,KR7060720000,KH바텍,hold,0,13400,
058400,KR7058400003,KNN,hold,0,1070,
114450,KR7114450000,KPX생명과학,hold,0,7700,
060370,KR7060370004,KT서브마린,hold,0,4335,
122450,KR7122450000,KX,hold,0,3800,
052900,KR7052900008,KX하이텍,hold,0,1095,
086960,KR7086960002,MDS테크,hold,0,1840,
160550,KR7160550000,NEW,hold,0,8810,
053290,KR7053290003,NE능률,hold,0,4400,
104200,KR7104200001,NHN벅스,hold,0,9160,
060250,KR7060250008,NHN한국사이버결제,hold,0,10274,
030190,KR7030190003,NICE평가정보,hold,0,8880,
024940,KR7024940009,PN풍년,hold,0,2820,
218410,KR7218410009,RFHIC,hold,0,18830,
091340,KR7091340000,S&K폴리텍,hold,0,5300,
019550,KR7019550003,SBI인베스트먼트,hold,0,1520,
950110,KR8392070007,SBI핀테크솔루션즈,hold,0,8810,
046140,KR7046140000,SBS콘텐츠허브,hold,0,8750,
151910,KR7151910007,SBW생명과학,hold,0,2900,
036120,KR7036120004,SCI평가정보,hold,0,4175,
099220,KR7099220006,SDN,hold,0,1570,
036540,KR7036540003,SFA반도체,hold,0,2650,
040610,KR7040610008,SG&G,hold,0,2810,
049470,KR7049470008,SGA,hold,0,1844,
184230,KR7184230001,SGA솔루션즈,hold,0,2860,
016250,KR7016250003,SGC이테크건설,hold,0,36834,
048550,KR7048550008,SM C&C,hold,0,3485,
063440,KR7063440002,SM Life Design,hold,0,1745,
089230,KR7089230007,THE E&M,hold,0,1100,
161570,KR7161570007,THE MIDONG,hold,0,5500,
032540,KR7032540007,TJ미디어,hold,0,4670,
022220,KR7022220008,TKG애강,hold,0,2765,
048770,KR7048770002,TPC,hold,0,6760,
246690,KR7246690002,TS인베스트먼트,hold,0,2892,
038340,KR7038340006,UCI,hold,0,19254,
073570,KR7073570004,WI,hold,0,8095,
057030,KR7057030009,YBM넷,hold,0,5800,
040300,KR7040300006,YTN,hold,0,2365,
051390,KR7051390003,YW,hold,0,4380,
052220,KR7052220001,iMBC,hold,0,3605,
079940,KR7079940003,가비아,hold,0,5550,
078890,KR7078890001,가온미디어,hold,0,9216,
036620,KR7036620003,감성코퍼레이션,hold,0,1622,
114190,KR7114190002,강원에너지,hold,0,4890,
094480,KR7094480001,갤럭시아머니트리,hold,0,4344,
039240,KR7039240007,경남스틸,hold,0,2130,
053950,KR7053950002,경남제약,hold,0,4079,
011040,KR7011040003,경동제약,hold,0,8918,
024910,KR7024910002,경창산업,hold,0,3624,
198440,KR7198440000,고려시멘트,hold,0,2010,
049720,KR7049720006,고려신용정보,hold,0,2755,
014570,KR7014570006,고려제약,hold,0,5040,
098460,KR7098460009,고영,hold,0,8970,
035290,KR7035290006,골드앤에스,hold,0,11312,
038530,KR7038530002,골드퍼시픽,hold,0,7892,
215000,KR7215000001,골프존,hold,0,66000,
121440,KR7121440002,골프존뉴딘홀딩스,hold,0,8000,
014200,KR7014200000,광림,hold,0,5380,
029480,KR7029480001,광무,hold,0,7880,
026910,KR7026910000,광진실업,hold,0,4845,
053270,KR7053270005,구영테크,hold,0,2095,
066620,KR7066620006,국보디자인,hold,0,16000,
043650,KR7043650001,국순당,hold,0,7469,
006050,KR7006050009,국영지앤엠,hold,0,1825,
060480,KR7060480001,국일신동,hold,0,4530,
078130,KR7078130002,국일제지,hold,0,602,
035080,KR7035080001,그래디언트,hold,0,23750,
900070,KYG3931T1076,글로벌에스엠,hold,0,1860,
204620,KR7204620009,글로벌텍스프리,hold,0,5214,
019660,KR7019660000,글로본,hold,0,4915,
053260,KR7053260006,금강철강,hold,0,5150,
036190,KR7036190007,금화피에스시,hold,0,35250,
049080,KR7049080005,기가레인,hold,0,2425,
035460,KR7035460005,기산텔레콤,hold,0,3410,
187790,KR7187790001,나노,hold,0,3484,
121600,KR7121600001,나노신소재,hold,0,14300,
039860,KR7039860002,나노엔텍,hold,0,4530,
091970,KR7091970004,나노캠텍,hold,0,4945,
051490,KR7051490001,나라엠앤디,hold,0,3890,
190510,KR7190510008,나무가,hold,0,12343,
089600,KR7089600001,나스미디어,hold,0,27908,
138610,KR7138610001,나이벡,hold,0,7068,
130580,KR7130580004,나이스디앤비,hold,0,4995,
036800,KR7036800001,나이스정보통신,hold,0,33200,
091590,KR7091590000,남화토건,hold,0,6000,
168330,KR7168330009,내츄럴엔도텍,hold,0,34400,
094860,KR7094860004,네오리진,hold,0,570,
212560,KR7212560007,네오오토,hold,0,6327,
095660,KR7095660007,네오위즈,hold,0,10900,
042420,KR7042420000,네오위즈홀딩스,hold,0,15750,
085910,KR7085910008,네오티스,hold,0,5220,
092730,KR7092730001,네오팜,hold,0,27600,
153460,KR7153460001,네이블,hold,0,5672,
007390,KR7007390008,네이처셀,hold,0,4010,
033640,KR7033640004,네패스,hold,0,7180,
089140,KR7089140008,넥스턴바이오,hold,0,9017,
137940,KR7137940003,넥스트아이,hold,0,4210,
225570,KR7225570001,넥슨게임즈,hold,0,10500,
